# This is a file adapted from the model files for Java Elite
# which in turn are based on the data released by Ian Bell
# in the file b7051600.zip at
# http://www.users.waitrose.com/~elitearc2/elite/archive/b7051600.zip
#
# coriolis2.dat -- this one's genuinely a kilometer across!
#

NVERTS 20
NFACES 36

VERTEX
500, 0, 500
0, 500, 500
-500, 0, 500
0, -500, 500
500, -500, 0
500, 500, 0
-500, 500, 0
-500, -500, 0
500, 0, -500
0, 500, -500
-500, 0, -500
0, -500, -500
32, -96, 500
32, 96, 500
-32, 96, 500
-32, -96, 500
32, -96, 250
32, 96, 250
-32, 96, 250
-32, -96, 250

FACES
127, 127, 127,	-1.000000, 0.000000, 0.000000,	3,	2 7 10 
127, 127, 127,	-1.000000, 0.000000, 0.000000,	3,	6 2 10 
127, 127, 127,	-0.577350, 0.577350, -0.577350,	3,	9 6 10 
127, 127, 127,	-0.577350, -0.577350, -0.577350,	3,	10 7 11 
127, 127, 127,	-0.577350, 0.577350, 0.577350,	3,	2 6 1 
127, 127, 127,	-0.577350, -0.577350, 0.577350,	3,	3 7 2 
127, 127, 127,	-0.000000, 0.000000, 1.000000,	3,	14 15 2 
127, 127, 127,	0.000000, 0.000000, 1.000000,	3,	2 15 3 
127, 127, 127,	0.000000, 0.000000, 1.000000,	3,	1 14 2 
127, 127, 127,	0.000000, 0.000000, -1.000000,	3,	9 10 11 
127, 127, 127,	0.000000, 1.000000, 0.000000,	3,	6 9 1 
127, 127, 127,	1.000000, 0.000000, 0.000000,	3,	19 15 18 
127, 127, 127,	1.000000, 0.000000, 0.000000,	3,	18 15 14 
127, 127, 127,	-0.000000, 0.000000, 1.000000,	3,	17 19 18 
127, 127, 127,	-0.000000, 1.000000, 0.000000,	3,	16 15 19 
127, 127, 127,	0.000000, -1.000000, 0.000000,	3,	14 13 18 
127, 127, 127,	-0.000000, 0.000000, 1.000000,	3,	12 3 15 
127, 127, 127,	0.000000, 0.000000, 1.000000,	3,	14 1 13 
127, 127, 127,	-0.000000, -1.000000, -0.000000,	3,	11 7 4 
127, 127, 127,	-0.000000, -1.000000, 0.000000,	3,	7 3 4 
127, 127, 127,	-0.000000, 0.000000, 1.000000,	3,	16 19 17 
127, 127, 127,	0.000000, 1.000000, -0.000000,	3,	12 15 16 
127, 127, 127,	-0.000000, -1.000000, 0.000000,	3,	18 13 17 
127, 127, 127,	-1.000000, 0.000000, 0.000000,	3,	17 12 16 
127, 127, 127,	-1.000000, 0.000000, 0.000000,	3,	13 12 17 
127, 127, 127,	0.000000, 0.000000, -1.000000,	3,	8 9 11 
127, 127, 127,	0.000000, 1.000000, 0.000000,	3,	9 5 1 
127, 127, 127,	0.000000, 0.000000, 1.000000,	3,	3 12 0 
127, 127, 127,	0.000000, 0.000000, 1.000000,	3,	0 13 1 
127, 127, 127,	0.000000, -0.000000, 1.000000,	3,	13 0 12 
127, 127, 127,	0.577350, 0.577350, -0.577350,	3,	8 5 9 
127, 127, 127,	0.577350, -0.577350, -0.577350,	3,	4 8 11 
127, 127, 127,	0.577350, 0.577350, 0.577350,	3,	1 5 0 
127, 127, 127,	0.577350, -0.577350, 0.577350,	3,	3 0 4 
127, 127, 127,	1.000000, 0.000000, -0.000000,	3,	4 0 8 
127, 127, 127,	1.000000, 0.000000, -0.000000,	3,	0 5 8 

TEXTURES
left_metal.png	256 256	0 128	128 256	256 128
left_metal.png	256 256	128 0	0 128	256 128
bottom_metal.png	256 256	128 256	0 128	0 256
bottom_metal.png	256 256	256 256	256 128	128 256
bottom_metal.png	256 256	0 0	0 128	128 0
bottom_metal.png	256 256	128 0	256 128	256 0
front_metal.png	256 256	120 152	120 104	0 128
front_metal.png	256 256	0 128	120 104	128 0
front_metal.png	256 256	128 256	120 152	0 128
back_metal.png	256 256	128 0	256 128	128 256
bottom_metal.png	256 256	0 128	128 256	128 0
dark_metal.png	256 256	192 104	256 104	192 152
dark_metal.png	256 256	192 152	256 104	256 152
dark_metal.png	256 256	136 152	120 104	120 152
dark_metal.png	256 256	136 64	120 0	120 64
dark_metal.png	256 256	136 0	120 0	136 64
front_metal.png	256 256	136 104	128 0	120 104
front_metal.png	256 256	120 152	128 256	136 152
bottom_metal.png	256 256	128 256	256 128	0 128
bottom_metal.png	256 256	256 128	128 0	0 128
dark_metal.png	256 256	136 104	120 104	136 152
dark_metal.png	256 256	136 0	120 0	136 64
dark_metal.png	256 256	136 64	120 0	120 64
dark_metal.png	256 256	64 104	0 152	64 152
dark_metal.png	256 256	0 104	0 152	64 104
back_metal.png	256 256	0 128	128 0	128 256
bottom_metal.png	256 256	128 256	256 128	128 0
front_metal.png	256 256	128 0	136 104	256 128
front_metal.png	256 256	256 128	136 152	128 256
front_metal.png	256 256	136 152	256 128	136 104
bottom_metal.png	256 256	256 256	256 128	128 256
bottom_metal.png	256 256	0 128	0 256	128 256
bottom_metal.png	256 256	128 0	256 128	256 0
bottom_metal.png	256 256	128 0	0 0	0 128
right_metal.png	256 256	128 0	256 128	0 128
right_metal.png	256 256	256 128	128 256	0 128

END
