NVERTS 11
NFACES 14

VERTEX
0, 0, 48
0, 9, -24
0, -9, -24
45, 0, -1.5
-45, 0, -1.5
-42, -2, -1.5
-42, 2, -1.5
-43, 0, 48.5
42, 2, -1.5
42, -2, -1.5
43, 0, 48.5

FACES
127,127,127,	-0.554564,0.831846,0.022183,	3,	7,6,4
127,127,127,	0.999800,-0.000000,0.019996,	3,	5,6,7
127,127,127,	-0.135186,0.983169,0.122896,	3,	1,4,0
127,127,127,	0.135186,0.983169,0.122896,	3,	0,3,1
127,127,127,	-0.999800,0.000000,0.019996,	3,	8,9,10
127,127,127,	0.554564,0.831846,0.022183,	3,	10,3,8
127,127,127,	0.000000,0.000000,-1.000000,	3,	4,6,5
127,127,127,	-0.447214,-0.000000,-0.894427,	3,	4,1,2
127,127,127,	0.447214,0.000000,-0.894427,	3,	3,2,1
127,127,127,	-0.000000,0.000000,-1.000000,	3,	3,9,8
127,127,127,	-0.554564,-0.831846,0.022183,	3,	7,4,5
127,127,127,	-0.135186,-0.983169,0.122896,	3,	0,4,2
127,127,127,	0.135186,-0.983169,0.122896,	3,	2,3,0
127,127,127,	0.554564,-0.831846,0.022183,	3,	10,9,3

TEXTURES
krait_top.png	256 256	5.632000 256.000000	8.448000 79.360000	0.000000 79.360000
krait_top.png	256 256	0.000000 0.000000	8.448000 79.360000	5.632000 256.000000
krait_top.png	256 256	128.000000 0.000000	0.000000 79.360000	128.000000 254.208000
krait_top.png	256 256	128.000000 254.208000	256.000000 79.360000	128.000000 0.000000
krait_top.png	256 256	247.552000 79.360000	0.000000 0.000000	250.368000 256.000000
krait_top.png	256 256	250.368000 256.000000	256.000000 79.360000	247.552000 79.360000
krait_rear.png	256 256	0.000000 128.000000	8.448000 156.416000	8.448000 99.584000
krait_rear.png	256 256	0.000000 128.000000	128.000000 256.000000	128.000000 0.000000
krait_rear.png	256 256	256.000000 128.000000	128.000000 0.000000	128.000000 256.000000
krait_rear.png	256 256	256.000000 128.000000	247.552000 99.584000	247.552000 156.416000
krait_bottom.png	256 256	5.632000 256.000000	0.000000 79.360000	8.448000 79.360000
krait_bottom.png	256 256	128.000000 254.208000	0.000000 79.360000	128.000000 0.000000
krait_bottom.png	256 256	128.000000 0.000000	256.000000 79.360000	128.000000 254.208000
krait_bottom.png	256 256	250.368000 256.000000	247.552000 79.360000	256.000000 79.360000

END
