NVERTS 10
NFACES 16

VERTEX
5, -5, 17.5
-5, -5, 17.5
2.5, 3, 7.5
-2.5, 3, 7.5
7.5, -5, 12.5
-7.5, -5, 12.5
13, -5, -12.5
-13, -5, -12.5
4, 7, -12.5
-4, 7, -12.5

FACES
127,127,127,	-0.783307,0.597272,0.172328,	3,	5,3,7
127,127,127,	-0.787347,0.590510,0.177153,	3,	7,3,9
127,127,127,	-0.685365,0.642529,0.342682,	3,	1,3,5
127,127,127,	0.000000,0.780869,0.624695,	3,	1,2,3
127,127,127,	-0.000000,0.980581,0.196116,	3,	9,3,2
127,127,127,	-0.000000,0.780869,0.624695,	3,	1,0,2
127,127,127,	0.000000,0.980581,0.196116,	3,	9,2,8
127,127,127,	0.685365,0.642529,0.342682,	3,	0,4,2
127,127,127,	0.787347,0.590510,0.177153,	3,	2,6,8
127,127,127,	0.783307,0.597272,0.172328,	3,	2,4,6
127,127,127,	0.000000,0.000000,-1.000000,	3,	6,7,9
127,127,127,	0.000000,0.000000,-1.000000,	3,	6,9,8
127,127,127,	-0.000000,-1.000000,0.000000,	3,	4,5,7
127,127,127,	0.000000,-1.000000,0.000000,	3,	5,0,1
127,127,127,	-0.000000,-1.000000,0.000000,	3,	4,0,5
127,127,127,	0.000000,-1.000000,-0.000000,	3,	4,7,6

TEXTURES
worm_top.png	256 256	54.272000 213.248000	103.424000 170.752000	0.000000 0.000000
worm_top.png	256 256	0.000000 0.000000	103.424000 170.752000	88.576000 0.000000
worm_top.png	256 256	78.848000 256.000000	103.424000 170.752000	54.272000 213.248000
worm_top.png	256 256	78.848000 256.000000	152.576000 170.752000	103.424000 170.752000
worm_top.png	256 256	88.576000 0.000000	103.424000 170.752000	152.576000 170.752000
worm_top.png	256 256	78.848000 256.000000	177.152000 256.000000	152.576000 170.752000
worm_top.png	256 256	88.576000 0.000000	152.576000 170.752000	167.424000 0.000000
worm_top.png	256 256	177.152000 256.000000	201.728000 213.248000	152.576000 170.752000
worm_top.png	256 256	152.576000 170.752000	256.000000 0.000000	167.424000 0.000000
worm_top.png	256 256	152.576000 170.752000	201.728000 213.248000	256.000000 0.000000
worm_rear.png	256 256	256.000000 0.000000	0.000000 0.000000	88.576000 256.000000
worm_rear.png	256 256	256.000000 0.000000	88.576000 256.000000	167.424000 256.000000
worm_bottom.png	256 256	201.728000 213.248000	54.272000 213.248000	0.000000 0.000000
worm_bottom.png	256 256	54.272000 213.248000	177.152000 256.000000	78.848000 256.000000
worm_bottom.png	256 256	201.728000 213.248000	177.152000 256.000000	54.272000 213.248000
worm_bottom.png	256 256	201.728000 213.248000	0.000000 0.000000	256.000000 0.000000

END
