NVERTS 14
NFACES 24

VERTEX
-10.1048231, 0, 22.4551659
10.1048231, 0, 22.4551659
16.8413734, 0, -13.4730988
16.8413734, 0, -22.4551659
10.1048231, -3.9296539, -22.4551659
-10.1048231, -3.9296539, -22.4551659
-16.8413734, 0, -22.4551659
-16.8413734, 0, -13.4730988
-10.1048231, 3.9296539, -22.4551659
10.1048231, 3.9296539, -22.4551659
-10.1048231, 3.9296539, 7.2979279
10.1048231, 3.9296539, 7.2979279
-10.1048231, -3.9296539, 7.2979279
10.1048231, -3.9296539, 7.2979279

FACES
127,127,127,	-0.503871,0.863779,0.000000,	3,	10,6,7
127,127,127,	-0.801104,0.579370,0.150207,	3,	10,7,0
127,127,127,	-0.503871,0.863779,0.000000,	3,	10,8,6
127,127,127,	0.000000,0.967997,0.250962,	3,	11,10,0
127,127,127,	0.000000,1.000000,0.000000,	3,	10,9,8
127,127,127,	-0.000000,0.967997,0.250962,	3,	11,0,1
127,127,127,	-0.000000,1.000000,0.000000,	3,	10,11,9
127,127,127,	0.503871,0.863779,-0.000000,	3,	9,11,2
127,127,127,	0.801104,0.579370,0.150207,	3,	2,11,1
127,127,127,	0.503871,0.863779,0.000000,	3,	9,2,3
127,127,127,	-0.000000,0.000000,-1.000000,	3,	3,5,6
127,127,127,	0.000000,0.000000,-1.000000,	3,	3,6,8
127,127,127,	-0.000000,0.000000,-1.000000,	3,	3,4,5
127,127,127,	0.000000,0.000000,-1.000000,	3,	3,8,9
127,127,127,	-0.503871,-0.863779,-0.000000,	3,	7,6,5
127,127,127,	-0.503871,-0.863779,0.000000,	3,	7,5,12
127,127,127,	-0.801104,-0.579370,0.150207,	3,	0,7,12
127,127,127,	0.000000,-0.967997,0.250962,	3,	1,0,12
127,127,127,	0.000000,-1.000000,0.000000,	3,	5,13,12
127,127,127,	0.000000,-0.967997,0.250962,	3,	1,12,13
127,127,127,	0.000000,-1.000000,0.000000,	3,	5,4,13
127,127,127,	0.801104,-0.579370,0.150207,	3,	1,13,2
127,127,127,	0.503871,-0.863779,0.000000,	3,	3,13,4
127,127,127,	0.503871,-0.863779,0.000000,	3,	3,2,13

TEXTURES
adder-top.png	256 256	51.200000 169.472000	0.000000 0.000000	0.000000 51.200000
adder-top.png	256 256	51.200000 169.472000	0.000000 51.200000	51.200000 256.000000
adder-top.png	256 256	51.200000 169.472000	51.200000 0.000000	0.000000 0.000000
adder-top.png	256 256	204.800000 169.472000	51.200000 169.472000	51.200000 256.000000
adder-top.png	256 256	51.200000 169.472000	204.800000 0.000000	51.200000 0.000000
adder-top.png	256 256	204.800000 169.472000	51.200000 256.000000	204.800000 256.000000
adder-top.png	256 256	51.200000 169.472000	204.800000 169.472000	204.800000 0.000000
adder-top.png	256 256	204.800000 0.000000	204.800000 169.472000	256.000000 51.200000
adder-top.png	256 256	256.000000 51.200000	204.800000 169.472000	204.800000 256.000000
adder-top.png	256 256	204.800000 0.000000	256.000000 51.200000	256.000000 0.000000
adder-rear.png	256 256	256.000000 128.000000	51.200000 0.000000	0.000000 128.000000
adder-rear.png	256 256	256.000000 128.000000	0.000000 128.000000	51.200000 256.000000
adder-rear.png	256 256	256.000000 128.000000	204.800000 0.000000	51.200000 0.000000
adder-rear.png	256 256	256.000000 128.000000	51.200000 256.000000	204.800000 256.000000
adder-bottom.png	256 256	0.000000 51.200000	0.000000 0.000000	51.200000 0.000000
adder-bottom.png	256 256	0.000000 51.200000	51.200000 0.000000	51.200000 169.728000
adder-bottom.png	256 256	51.200000 256.000000	0.000000 51.200000	51.200000 169.728000
adder-bottom.png	256 256	204.800000 256.000000	51.200000 256.000000	51.200000 169.728000
adder-bottom.png	256 256	51.200000 0.000000	204.800000 169.728000	51.200000 169.728000
adder-bottom.png	256 256	204.800000 256.000000	51.200000 169.728000	204.800000 169.728000
adder-bottom.png	256 256	51.200000 0.000000	204.800000 0.000000	204.800000 169.728000
adder-bottom.png	256 256	204.800000 256.000000	204.800000 169.728000	256.000000 51.200000
adder-bottom.png	256 256	256.000000 0.000000	204.800000 169.728000	204.800000 0.000000
adder-bottom.png	256 256	256.000000 0.000000	256.000000 51.200000	204.800000 169.728000

END
