NVERTS 11
NFACES 18

VERTEX
0, 0, 65.01600650, 18.5760002, -3.095998837.1520004, 0, -27.8639984-37.1520004, 0, -27.86399840, 18.5760002, -34.05599980, 9.2880001, -65.0159988-18.5760002, 0, -65.015998818.5760002, 0, -65.01599880, -18.5760002, -3.09599880, -18.5760002, -34.05599980, -9.2880001, -65.0159988

FACES
127,127,127,	-0.465690,0.853766,-0.232845,	3,	4,6,3
127,127,127,	-0.549557,0.806018,0.219823,	3,	0,1,3
127,127,127,	-0.447214,0.894427,0.000000,	3,	3,1,4
127,127,127,	-0.431934,0.863868,-0.259161,	3,	4,5,6
127,127,127,	0.466085,0.847427,-0.254228,	3,	2,5,4
127,127,127,	0.447214,0.894427,-0.000000,	3,	4,1,2
127,127,127,	0.549557,0.806018,0.219823,	3,	2,1,0
127,127,127,	0.436436,0.872872,-0.218218,	3,	2,7,5
127,127,127,	-0.000000,-0.000000,-1.000000,	3,	5,10,6
127,127,127,	0.000000,-0.000000,-1.000000,	3,	5,7,10
127,127,127,	-0.436436,-0.872872,-0.218218,	3,	3,6,10
127,127,127,	-0.466085,-0.847427,-0.254228,	3,	3,10,9
127,127,127,	-0.447214,-0.894427,0.000000,	3,	3,9,8
127,127,127,	-0.549557,-0.806018,0.219823,	3,	0,3,8
127,127,127,	0.431934,-0.863868,-0.259161,	3,	9,10,7
127,127,127,	0.447214,-0.894427,0.000000,	3,	8,9,2
127,127,127,	0.549557,-0.806018,0.219823,	3,	8,2,0
127,127,127,	0.465690,-0.853766,-0.232845,	3,	9,7,2

TEXTURES
python_top.png	256 256	128.000000 60.928000	64.000000 0.000000	0.000000 73.216000
python_top.png	256 256	128.000000 256.000000	128.000000 121.856000	0.000000 73.216000
python_top.png	256 256	0.000000 73.216000	128.000000 121.856000	128.000000 60.928000
python_top.png	256 256	128.000000 60.928000	128.000000 0.000000	64.000000 0.000000
python_top.png	256 256	256.000000 73.216000	128.000000 0.000000	128.000000 60.928000
python_top.png	256 256	128.000000 60.928000	128.000000 121.856000	256.000000 73.216000
python_top.png	256 256	256.000000 73.216000	128.000000 121.856000	128.000000 256.000000
python_top.png	256 256	256.000000 73.216000	192.000000 0.000000	128.000000 0.000000
python_rear.png	256 256	128.000000 256.000000	128.000000 0.000000	0.000000 128.000000
python_rear.png	256 256	128.000000 256.000000	256.000000 128.000000	128.000000 0.000000
python_bottom.png	256 256	0.000000 73.216000	64.000000 0.000000	128.000000 0.000000
python_bottom.png	256 256	0.000000 73.216000	128.000000 0.000000	128.000000 60.928000
python_bottom.png	256 256	0.000000 73.216000	128.000000 60.928000	128.000000 121.856000
python_bottom.png	256 256	128.000000 256.000000	0.000000 73.216000	128.000000 121.856000
python_bottom.png	256 256	128.000000 60.928000	128.000000 0.000000	192.000000 0.000000
python_bottom.png	256 256	128.000000 121.856000	128.000000 60.928000	256.000000 73.216000
python_bottom.png	256 256	128.000000 121.856000	256.000000 73.216000	128.000000 256.000000
python_bottom.png	256 256	128.000000 60.928000	192.000000 0.000000	256.000000 73.216000

END
